name,diameter,center_lon,center_lat,type,code
Sacrobosco O,4.842420000000000,16.049351777083500,-21.193720495129700,Satellite Feature,SF
Sacrobosco P,4.574830000000000,17.316985757883700,-20.699430832424700,Satellite Feature,SF
Sacrobosco Q,36.368900000000000,17.393873680815800,-21.664290166264800,Satellite Feature,SF
Sacrobosco S,19.600300000000000,17.983183420709200,-26.600575282818600,Satellite Feature,SF
Saenger C,17.852800000000000,104.356447879861000,6.246469350537420,Satellite Feature,SF
Sacrobosco V,3.610610000000000,16.126580415696400,-24.555760922622800,Satellite Feature,SF
Sacrobosco T,11.538200000000000,16.832700000495900,-24.936071038903000,Satellite Feature,SF
Sacrobosco U,3.686250000000000,14.301287220949300,-23.988467560147600,Satellite Feature,SF
Sacrobosco W,2.265340000000000,17.281497206487400,-24.377971056156600,Satellite Feature,SF
Saenger Q,14.683000000000000,101.965369261090000,3.426263992563150,Satellite Feature,SF
Saenger R,11.038600000000000,100.644982974764000,3.396464870889820,Satellite Feature,SF
Sacrobosco X,23.268400000000000,16.274758284543600,-26.634778934419700,Satellite Feature,SF
Saenger B,62.419800000000000,103.321269987367000,5.640614788655260,Satellite Feature,SF
Santbech X,7.769060000000000,42.459215231463400,-25.178660249537000,Satellite Feature,SF
Saenger D,23.680600000000000,103.433661009132000,5.018339637620670,Satellite Feature,SF
Saenger P,42.785200000000000,102.087973202529000,2.746471008531940,Satellite Feature,SF
Santbech E,12.941400000000000,44.840972958543000,-22.418688773261100,Satellite Feature,SF
Santbech F,12.555200000000000,41.936715586397100,-25.607640851473000,Satellite Feature,SF
Schneller G,19.129700000000000,200.091981945112000,40.506213740117700,Satellite Feature,SF
Schneller H,39.030000000000000,199.533701613860000,39.500306354042700,Satellite Feature,SF
Santbech G,4.722020000000000,44.393280202269200,-22.964327457518100,Satellite Feature,SF
Santbech H,8.961890000000000,42.881075989027000,-20.465529668334400,Satellite Feature,SF
Santbech J,14.057100000000000,43.387051753801800,-19.743884101209600,Satellite Feature,SF
Santbech L,7.164800000000000,39.455460238360900,-21.365991469646000,Satellite Feature,SF
Santbech Q,12.711000000000000,38.959056396329300,-23.218273809552600,Satellite Feature,SF
Santbech R,5.501850000000000,38.748136176391800,-23.414472321519800,Satellite Feature,SF
Santbech S,10.022700000000000,39.082403494633700,-23.533290115277400,Satellite Feature,SF
Santbech T,4.683800000000000,38.044899866259100,-24.133101585626900,Satellite Feature,SF
Santbech U,8.785470000000000,38.825716375568300,-24.026512548763300,Satellite Feature,SF
Schlesinger A,28.940700000000000,222.589111446324000,49.735437549764400,Satellite Feature,SF
Schlesinger B,64.452600000000000,224.830641394452000,51.015590291264700,Satellite Feature,SF
Santbech W,14.279900000000000,40.692627450036100,-24.377713281986400,Satellite Feature,SF
Santbech Y,7.802300000000000,42.935568305024900,-25.318371120127600,Satellite Feature,SF
Santbech Z,5.368190000000000,42.982092654314200,-25.875938864970800,Satellite Feature,SF
Sarton Y,25.338100000000000,238.254280726844000,51.255491178373400,Satellite Feature,SF
Sasserides A,45.482200000000000,352.892252485783000,-39.984044755324500,Satellite Feature,SF
Sarton L,43.678300000000000,239.662318041847000,46.826623455585800,Satellite Feature,SF
Sarton Z,28.157100000000000,238.977372979929000,51.351427413832800,Satellite Feature,SF
Sasserides B,8.166810000000000,348.770227833695000,-39.516726229116100,Satellite Feature,SF
Sasserides D,10.279300000000000,353.544716022889000,-36.784404266372100,Satellite Feature,SF
Sasserides E,8.139430000000000,352.279771484361000,-38.963925171117100,Satellite Feature,SF
Sasserides F,15.068000000000000,350.038577309523000,-40.516800056000100,Satellite Feature,SF
Scheiner G,13.471700000000000,331.607586969269000,-62.588282809928900,Satellite Feature,SF
Sasserides H,10.921400000000000,349.055047995388000,-39.265431648112000,Satellite Feature,SF
Schorr D,21.174700000000000,91.256834105847100,-18.668390061545500,Satellite Feature,SF
Ventris R,13.576800000000000,155.107418414030000,-6.039162580936380,Satellite Feature,SF
Sasserides K,7.992830000000000,352.607952967085000,-38.973472711090300,Satellite Feature,SF
Sasserides L,4.970520000000000,353.373901811503000,-40.090694075559300,Satellite Feature,SF
Sasserides M,11.337100000000000,352.936844507496000,-37.981666109145600,Satellite Feature,SF
Sasserides N,6.032340000000000,352.937096742906000,-38.721400154005100,Satellite Feature,SF
Sasserides P,21.567700000000000,349.186622520147000,-38.036729281946500,Satellite Feature,SF
Sasserides S,14.140900000000000,351.915900107096000,-38.752339229548600,Satellite Feature,SF
Saunder A,7.420520000000000,12.257985530999400,-4.012079169628700,Satellite Feature,SF
Saunder B,5.551770000000000,9.812567666741850,-3.928875814515570,Satellite Feature,SF
Saunder C,3.303920000000000,10.515337003662200,-2.771350825205330,Satellite Feature,SF
Saussure F,4.370430000000000,355.363845293826000,-44.341754385674900,Satellite Feature,SF
Schlesinger M,44.148700000000000,221.291880155312000,44.997647421155300,Satellite Feature,SF
Schliemann T,19.183100000000000,152.689601524349000,-1.914554240462510,Satellite Feature,SF
Schliemann A,56.970800000000000,155.188439269714000,1.221643116897560,Satellite Feature,SF
Schliemann W,17.845300000000000,152.354888397339000,0.263943054467293,Satellite Feature,SF
Schliemann B,35.349900000000000,155.995942523021000,2.181126386830700,Satellite Feature,SF
Schliemann G,17.521500000000000,156.703866194888000,-2.233776228002410,Satellite Feature,SF
Schorr C,12.865900000000000,88.199285609271800,-13.431443884464800,Satellite Feature,SF
Schlüter A,36.748600000000000,277.434825699107000,-9.216533810008820,Satellite Feature,SF
Schlüter P,20.775800000000000,274.792075741777000,0.054020035314933,Satellite Feature,SF
Schneller L,25.756000000000000,197.282679802538000,39.157845228417500,Satellite Feature,SF
Schorr B,26.753300000000000,88.424649346681900,-16.613407995990900,Satellite Feature,SF
Schrödinger B,24.690400000000000,141.412802032892000,-68.057853198799300,Satellite Feature,SF
Secchi U,4.930360000000000,42.191801762341400,1.075213382504530,Satellite Feature,SF
Sheepshanks C,10.385100000000000,18.088695431106600,57.033394130845600,Satellite Feature,SF
Shi Shen P,21.257200000000000,96.818475480309700,71.644075846081700,Satellite Feature,SF
Shi Shen Q,33.846600000000000,96.183643398982900,73.994841932508900,Satellite Feature,SF
Saussure C,15.598700000000000,359.323395531791000,-44.859233444745400,Satellite Feature,SF
Dunér,65.071300000000000,179.455496492913000,44.681150505415000,"Crater, craters",AA
Scaliger U,10.472600000000000,106.698725918925000,-26.757339021501000,Satellite Feature,SF
Saussure CA,18.594600000000000,359.408403415652000,-45.301231721583600,Satellite Feature,SF
Saussure E,10.718700000000000,357.838557895517000,-44.670150211036700,Satellite Feature,SF
Schaeberle U,24.206900000000000,114.109447265367000,-25.857506767050800,Satellite Feature,SF
Scheiner A,12.048500000000000,331.717144151429000,-60.485396808618300,Satellite Feature,SF
Scheiner E,24.395700000000000,330.670738418483000,-63.222431699341400,Satellite Feature,SF
Scheiner F,6.109340000000000,334.736858364604000,-56.887841583114400,Satellite Feature,SF
Scheiner B,29.104500000000000,326.432713847369000,-59.700184760015500,Satellite Feature,SF
Scheiner C,12.144100000000000,329.065138532379000,-60.127676200258200,Satellite Feature,SF
Scheiner D,16.729500000000000,327.696639161535000,-60.721834896032300,Satellite Feature,SF
Scheiner H,8.161250000000000,332.542955557600000,-56.354136307512700,Satellite Feature,SF
Scheiner P,12.366700000000000,328.838896220309000,-62.558136192424800,Satellite Feature,SF
Scheiner J,11.394500000000000,331.173824285204000,-59.762891373839900,Satellite Feature,SF
Scheiner K,7.355990000000000,333.921353304717000,-58.053578207913800,Satellite Feature,SF
Scheiner Q,8.144880000000000,331.098694576109000,-58.792950497946700,Satellite Feature,SF
Scheiner L,9.090300000000000,324.781326868402000,-65.871942643552100,Satellite Feature,SF
Scheiner M,10.394800000000000,326.554015212194000,-65.770922230996600,Satellite Feature,SF
Scheiner R,7.879210000000000,335.728010055643000,-57.986434056837700,Satellite Feature,SF
Schiller R,7.871520000000000,314.128273393383000,-52.247528009539200,Satellite Feature,SF
Schiller S,21.224800000000000,319.582631243826000,-54.949962535915300,Satellite Feature,SF
Schuster K,15.581200000000000,147.734944374969000,1.261326704618330,Satellite Feature,SF
Schuster N,29.022200000000000,145.819335743360000,3.282639511359200,Satellite Feature,SF
Schuster Q,46.382400000000000,143.414721255394000,0.905218499042414,Satellite Feature,SF
Schuster R,36.621000000000000,144.726878710734000,3.342690598666880,Satellite Feature,SF
Schwabe C,29.304200000000000,46.952948447401800,67.743180710584500,Satellite Feature,SF
Schwabe D,15.290600000000000,44.782955801972600,64.677771022796300,Satellite Feature,SF
Schwabe E,18.778900000000000,43.433674738758300,64.136072635425400,Satellite Feature,SF
Scheiner T,12.191100000000000,325.050779128289000,-60.962788501205500,Satellite Feature,SF
Schiaparelli A,7.582490000000000,297.895038191174000,22.968023709128200,Satellite Feature,SF
Scheiner U,6.676860000000000,323.687699665952000,-60.957714727293500,Satellite Feature,SF
Scheiner V,6.682190000000000,322.975058304548000,-60.609789534395000,Satellite Feature,SF
Scheiner W,6.823740000000000,322.339095046345000,-60.369976968112000,Satellite Feature,SF
Schiaparelli C,5.657470000000000,297.784010728152000,25.830069024729200,Satellite Feature,SF
Schiaparelli E,4.880370000000000,297.929003658459000,27.119888231035300,Satellite Feature,SF
Schickard A,14.445700000000000,306.289409820727000,-46.867380411090200,Satellite Feature,SF
Schickard B,13.891100000000000,307.748756111228000,-43.740224337341400,Satellite Feature,SF
Schickard J,12.535200000000000,297.561425011348000,-45.009237255816400,Satellite Feature,SF
Schickard C,13.335300000000000,303.996375145475000,-45.857465321756100,Satellite Feature,SF
Schickard D,9.327310000000000,302.281802322779000,-45.774166122340700,Satellite Feature,SF
Schickard E,32.952800000000000,308.328209428932000,-47.277645439404900,Satellite Feature,SF
Schickard F,14.324900000000000,306.144266722016000,-48.000824615080800,Satellite Feature,SF
Schickard G,12.190900000000000,301.020290221196000,-43.042698344626900,Satellite Feature,SF
Schickard H,16.101500000000000,297.663761658250000,-43.524438861153600,Satellite Feature,SF
Schickard K,13.667400000000000,296.098855181839000,-43.856211400966000,Satellite Feature,SF
Schickard M,8.742650000000000,301.016144581001000,-44.193903322726100,Satellite Feature,SF
Schröter D,4.920800000000000,350.469789067027000,4.489339661934060,Satellite Feature,SF
Schubert E,27.618100000000000,78.430328961152800,4.250890354605650,Satellite Feature,SF
Schubert F,34.454000000000000,77.869667849709400,3.290860303108600,Satellite Feature,SF
Schubert G,56.378200000000000,75.343677291098600,4.194373947416600,Satellite Feature,SF
Schubert H,27.659700000000000,76.031896636198800,1.641831936039970,Satellite Feature,SF
Schubert J,22.342000000000000,78.935038055958200,-0.012081820742608,Satellite Feature,SF
Schubert K,30.172400000000000,75.878090866400700,2.405099327623050,Satellite Feature,SF
Schickard N,6.505950000000000,305.307419233741000,-41.295874843409900,Satellite Feature,SF
Schickard P,94.392100000000000,311.501146783167000,-42.910787825476700,Satellite Feature,SF
Schickard Q,5.527810000000000,306.952386246989000,-42.741111160495400,Satellite Feature,SF
Schickard R,5.227920000000000,306.177144191808000,-44.132768250978900,Satellite Feature,SF
Schickard S,16.010900000000000,303.196516792455000,-46.656185558441800,Satellite Feature,SF
Schickard T,4.859790000000000,309.625622228899000,-44.809581312480000,Satellite Feature,SF
Schickard W,8.122410000000000,301.809565212786000,-45.122069925305900,Satellite Feature,SF
Schlüter U,9.834550000000000,269.991929236340000,-5.064214659780610,Satellite Feature,SF
Schlüter V,12.095000000000000,273.028590791187000,-4.408921649187880,Satellite Feature,SF
Schlüter X,12.947500000000000,271.697407075122000,1.170533561625740,Satellite Feature,SF
Schlüter Z,10.353400000000000,276.151817696805000,-2.870497619861390,Satellite Feature,SF
Schickard X,7.777680000000000,308.738280975142000,-43.547512712777100,Satellite Feature,SF
Schickard Y,4.868560000000000,302.398447470212000,-47.441707900452100,Satellite Feature,SF
Schiller A,10.903000000000000,322.349794472080000,-47.178861682001200,Satellite Feature,SF
Schiller B,17.201300000000000,320.846492565118000,-48.873741646335500,Satellite Feature,SF
Schiller C,45.038600000000000,310.694789490522000,-55.367614637528800,Satellite Feature,SF
Schiller E,7.930620000000000,311.198043524378000,-54.590219146735700,Satellite Feature,SF
Schiller F,12.739000000000000,317.009591802583000,-50.655817590146300,Satellite Feature,SF
Schiller G,8.717700000000000,321.701589812944000,-51.239342931175100,Satellite Feature,SF
Schiller H,72.438300000000000,322.255817589941000,-50.596777064690100,Satellite Feature,SF
Schiller J,9.160090000000000,323.305953244809000,-49.638801037647200,Satellite Feature,SF
Schiller K,10.252800000000000,321.234131630921000,-46.696261155586400,Satellite Feature,SF
Schiller L,10.248400000000000,319.773953802728000,-47.123608406271300,Satellite Feature,SF
Schiller M,8.756520000000000,318.736186099706000,-48.219954258062700,Satellite Feature,SF
Schiller N,6.239220000000000,318.016945349834000,-53.625089232047200,Satellite Feature,SF
Schiller P,6.027030000000000,316.341161309924000,-53.580958667814300,Satellite Feature,SF
Schiller T,6.096050000000000,318.710228216307000,-50.765475782148400,Satellite Feature,SF
Schiller W,15.566300000000000,319.028932778396000,-54.468079907788000,Satellite Feature,SF
Schjellerup H,22.719600000000000,168.223979524259000,67.959809939287100,Satellite Feature,SF
Schjellerup N,31.096000000000000,156.647009449809000,66.143892714877000,Satellite Feature,SF
Schjellerup R,49.752800000000000,151.503163642916000,68.610468567992400,Satellite Feature,SF
Schjellerup J,43.525200000000000,163.186513675361000,67.522121304368600,Satellite Feature,SF
Schröter A,3.677870000000000,352.204482046016000,4.812295431552310,Satellite Feature,SF
Schrödinger W,12.149300000000000,116.006599257370000,-68.179950757076400,Satellite Feature,SF
Schorr A,58.064800000000000,88.164953942282700,-20.382432898740400,Satellite Feature,SF
Schrödinger G,5.933500000000000,139.333644982946000,-75.277159517551200,Satellite Feature,SF
Schrödinger J,15.973000000000000,155.391072770087000,-78.335587925554800,Satellite Feature,SF
Schröter C,8.382790000000000,350.206117696800000,8.259802228987050,Satellite Feature,SF
Schröter E,2.849120000000000,353.171557250613000,2.361622566229400,Satellite Feature,SF
Schröter F,29.198400000000000,354.105257786258000,7.408074111997950,Satellite Feature,SF
Schröter G,5.201540000000000,350.555527023246000,3.166746038964880,Satellite Feature,SF
Schröter H,4.380090000000000,351.372866516033000,3.159591975429610,Satellite Feature,SF
Schröter J,6.459230000000000,353.882450957601000,8.511011779362000,Satellite Feature,SF
Schröter K,5.216340000000000,352.072926796854000,3.092907121610760,Satellite Feature,SF
Schröter L,3.339580000000000,352.573961773143000,1.769204029082490,Satellite Feature,SF
Schubert N,65.125200000000000,72.652090386522800,1.791960177921350,Satellite Feature,SF
Sharonov F,13.370300000000000,175.921870190742000,12.256788559925600,Satellite Feature,SF
Schubert X,49.177600000000000,76.750429347230800,0.309776792035620,Satellite Feature,SF
Schumacher B,24.172500000000000,59.345428072878000,42.182956680310700,Satellite Feature,SF
Sharonov X,42.660100000000000,172.473443949084000,13.856604499220200,Satellite Feature,SF
Sharp A,17.258100000000000,317.325898676182000,47.619432472237300,Satellite Feature,SF
Sharp B,20.617700000000000,314.645018778773000,47.005550302194700,Satellite Feature,SF
Zhukovskiy Z,32.434100000000000,192.773925039126000,9.825306918198840,Satellite Feature,SF
Schubert A,1.879000000000000,79.344025637826100,2.136933754639510,Satellite Feature,SF
Zöllner A,6.154440000000000,21.482854280283000,-7.077816316119890,Satellite Feature,SF
Zöllner D,24.363700000000000,17.656845318192800,-8.388668770613850,Satellite Feature,SF
Zöllner E,4.703430000000000,18.281354593644400,-8.818761612607900,Satellite Feature,SF
Zöllner F,26.998900000000000,21.985236776075800,-7.581811647359480,Satellite Feature,SF
Zöllner G,9.513360000000000,20.869017095750300,-7.318345017577170,Satellite Feature,SF
Schröter M,5.301790000000000,348.316131363064000,6.937936143410040,Satellite Feature,SF
Schröter S,2.510780000000000,350.797745758907000,7.072616688120750,Satellite Feature,SF
Schröter T,3.958110000000000,351.990538674862000,7.030311019243700,Satellite Feature,SF
Mandel'shtam Y,32.478800000000000,161.675456922591000,9.091406288419320,Satellite Feature,SF
Schröter U,3.806040000000000,353.324638514803000,4.079428082884420,Satellite Feature,SF
Schröter W,9.503920000000000,352.263380008342000,4.828912317273850,Satellite Feature,SF
Schubert C,30.723200000000000,84.639260679658100,1.942183728796280,Satellite Feature,SF
Schwabe F,19.706700000000000,50.150082576589900,66.450215297014200,Satellite Feature,SF
Schwabe G,14.882200000000000,42.007689607610300,65.503012305878300,Satellite Feature,SF
Soddy E,18.181400000000000,123.459558091489000,0.726021980801529,Satellite Feature,SF
Soddy G,12.127500000000000,123.811517643814000,0.022560389880648,Satellite Feature,SF
Soddy P,8.411180000000000,121.170488181550000,-0.802112958716326,Satellite Feature,SF
Poincaré X,20.881300000000000,161.184144126612000,-53.916724036571700,Satellite Feature,SF
Sierpinski Q,14.934400000000000,153.833971243847000,-28.188347824644000,Satellite Feature,SF
Schwarzschild S,16.778600000000000,104.525765201832000,67.720504994328600,Satellite Feature,SF
Poincaré Z,34.878100000000000,164.310572725403000,-53.903871240305800,Satellite Feature,SF
Schwabe K,8.849590000000000,49.234210304380400,67.699002921717600,Satellite Feature,SF
Schwabe U,17.439600000000000,57.058177064853700,66.569989465488500,Satellite Feature,SF
Schwabe W,9.047090000000000,52.524308042871200,69.617904568091900,Satellite Feature,SF
Schwabe X,7.336250000000000,56.601733960334600,68.327109779214300,Satellite Feature,SF
Schwarzschild A,44.652200000000000,124.242010150508000,78.465995364625900,Satellite Feature,SF
Segner G,12.480900000000000,304.429483617241000,-56.389279450575400,Satellite Feature,SF
Schwarzschild T,15.612300000000000,107.633562058957000,69.826024023027000,Satellite Feature,SF
Schwarzschild D,21.891100000000000,131.752605095042000,71.688243304199300,Satellite Feature,SF
Scoresby K,22.204500000000000,2.946985263687930,76.353088395244700,Satellite Feature,SF
Scoresby P,22.984000000000000,12.781058289336700,75.889336918451900,Satellite Feature,SF
Schwarzschild K,40.971700000000000,124.813767993048000,67.352467185012800,Satellite Feature,SF
Scoresby W,10.396300000000000,11.137020347876100,74.376165358986800,Satellite Feature,SF
Schwarzschild L,45.380800000000000,121.832487775760000,69.082222020559600,Satellite Feature,SF
Schwarzschild Q,17.517500000000000,108.831730877449000,66.241538573681800,Satellite Feature,SF
Scoresby M,56.519800000000000,8.154596084322260,75.573689496404700,Satellite Feature,SF
Secchi X,4.686700000000000,43.668678278894900,-0.772705108583057,Satellite Feature,SF
Seeliger A,3.776450000000000,3.044694830617200,-1.877216797619890,Satellite Feature,SF
Scoresby Q,38.251200000000000,8.810776957022560,77.480156586051600,Satellite Feature,SF
Secchi A,4.854010000000000,41.471096343770100,3.260595228481520,Satellite Feature,SF
Scott E,29.217300000000000,35.700467265531900,-81.169983856903600,Satellite Feature,SF
Scott M,17.846300000000000,34.736180593802400,-83.864614120172500,Satellite Feature,SF
Seares B,26.142100000000000,151.338924822258000,75.178225031785900,Satellite Feature,SF
Seares Y,36.929800000000000,141.022642712554000,77.492274954424100,Satellite Feature,SF
Segner M,5.315600000000000,314.514426762300000,-59.784432632321600,Satellite Feature,SF
Secchi B,5.163810000000000,41.517719593173300,3.663191156942920,Satellite Feature,SF
Seeliger S,2.877840000000000,2.098929373246520,-2.142365946857190,Satellite Feature,SF
Secchi G,6.694490000000000,44.568300536612700,3.944361798260950,Satellite Feature,SF
Sommerfeld N,41.707300000000000,197.642923993104000,61.909350731963300,Satellite Feature,SF
Sommerfeld V,31.451300000000000,189.574906231939000,66.367637557902900,Satellite Feature,SF
Mandel'shtam Q,19.680100000000000,158.734929096855000,2.309697223379160,Satellite Feature,SF
Segers M,53.540900000000000,127.545424780644000,44.326241954158200,Satellite Feature,SF
Mandel'shtam R,54.023800000000000,159.794115669675000,4.404446323937100,Satellite Feature,SF
Mandel'shtam T,36.223400000000000,160.405073227263000,5.548889805135700,Satellite Feature,SF
Segers N,28.948000000000000,127.475356239447000,43.878449365851800,Satellite Feature,SF
Segner A,8.508820000000000,312.974264075559000,-57.271832604259300,Satellite Feature,SF
Sharp D,7.072380000000000,317.825580684724000,44.825295634224300,Satellite Feature,SF
Segner B,36.066700000000000,304.062026749464000,-57.741175890844000,Satellite Feature,SF
Segner C,18.737600000000000,313.804252015201000,-57.801694413371800,Satellite Feature,SF
Segner E,11.193800000000000,302.999667634570000,-57.483341177201300,Satellite Feature,SF
Sharp J,5.471760000000000,321.937809226498000,46.960933865000500,Satellite Feature,SF
Segner H,7.058490000000000,311.391184989621000,-58.635160956578000,Satellite Feature,SF
Sharp K,4.433840000000000,321.435694168479000,47.501372271281800,Satellite Feature,SF
Sharp L,4.957040000000000,321.773731421811000,45.780315371084600,Satellite Feature,SF
Thomson V,11.827900000000000,162.410541063998000,-30.699338901442000,Satellite Feature,SF
Segner K,6.945810000000000,305.539738031465000,-56.166585048446300,Satellite Feature,SF
Segner L,6.170500000000000,312.691166796210000,-58.760088957994800,Satellite Feature,SF
Sharp W,3.917430000000000,314.559783154071000,50.202359825611800,Satellite Feature,SF
Segner N,5.124270000000000,315.262519248566000,-59.342688537406200,Satellite Feature,SF
Seidel J,19.651700000000000,153.018645515963000,-33.357180534108700,Satellite Feature,SF
Seidel M,31.001500000000000,152.290214801971000,-35.291289552730200,Satellite Feature,SF
Seidel U,27.559900000000000,150.355011204690000,-32.425107753010900,Satellite Feature,SF
D. Brown,16.116700000000000,212.840191058753000,-41.647898264453100,"Crater, craters",AA
Seleucus A,6.357290000000000,299.479219151242000,22.040418075223500,Satellite Feature,SF
Shayn H,38.655000000000000,175.488099604560000,31.494546548157400,Satellite Feature,SF
Shayn Y,20.845400000000000,171.690285542252000,35.760718717810500,Satellite Feature,SF
Stetson N,17.569100000000000,239.573229863905000,-43.203508424097300,Satellite Feature,SF
Stetson P,23.530400000000000,239.849185086870000,-41.887232826679400,Satellite Feature,SF
Poinsot E,30.289100000000000,228.565250069797000,79.769229050667500,Satellite Feature,SF
Tseraskiy (Ceraski) P,38.336600000000000,139.332480174411000,-50.959222943653400,Satellite Feature,SF
M. Anderson,16.938200000000000,211.009247761981000,-41.208288108837700,"Crater, craters",AA
Tseraskiy (Ceraski) K,42.704100000000000,144.017974916221000,-52.430591412032600,Satellite Feature,SF
Siedentopf Q,39.580400000000000,133.898927981684000,20.989789691925900,Satellite Feature,SF
Chawla,14.245200000000000,212.514791521732000,-42.478374716165700,"Crater, craters",AA
Husband,31.260500000000000,212.156973937909000,-40.315192577072700,"Crater, craters",AA
Sheepshanks A,6.648660000000000,18.955900097290000,60.001684133665000,Satellite Feature,SF
Sheepshanks B,4.774060000000000,21.088459647303700,60.324360367478200,Satellite Feature,SF
Shternberg (Sternberg) C,27.215700000000000,245.260501812671000,20.853325743899800,Satellite Feature,SF
Vendelinus N,17.319800000000000,65.869102517453000,-16.815303965913500,Satellite Feature,SF
Shuckburgh A,18.083600000000000,55.423554715761600,43.084011319607100,Satellite Feature,SF
Shuckburgh C,11.576000000000000,52.718354259907400,43.542983987251300,Satellite Feature,SF
Shuckburgh E,9.222190000000000,56.999744602248300,44.053242346777700,Satellite Feature,SF
Siedentopf F,41.088400000000000,138.147948225701000,22.191466762371500,Satellite Feature,SF
Siedentopf H,47.135800000000000,136.921413178059000,20.875283915891400,Satellite Feature,SF
Siedentopf G,61.285900000000000,137.974460003650000,20.593851523813000,Satellite Feature,SF
Siedentopf M,32.400900000000000,135.127119578924000,18.988348368284900,Satellite Feature,SF
Sikorsky Q,14.431900000000000,103.454160845443000,-65.794602872152900,Satellite Feature,SF
Silberschlag A,6.437790000000000,13.216151592118900,6.931438401481260,Satellite Feature,SF
Silberschlag D,3.202540000000000,11.218371132007300,7.487134511515310,Satellite Feature,SF
Street S,3.606270000000000,345.169289474400000,-48.989875799383500,Satellite Feature,SF
Street T,8.735320000000000,344.793760126074000,-49.294206203753300,Satellite Feature,SF
Stadius C,2.822510000000000,347.102899994071000,9.736416364256260,Satellite Feature,SF
Strömgren A,50.822400000000000,228.177718140031000,-17.925996084012000,Satellite Feature,SF
Sniadecki J,29.344400000000000,193.525670147311000,-24.613489146421000,Satellite Feature,SF
Strömgren X,42.445800000000000,225.269193405972000,-17.364148535730200,Satellite Feature,SF
Struve B,13.370800000000000,282.862962143531000,18.978649265949000,Satellite Feature,SF
Struve C,11.034400000000000,284.604316239793000,22.859976491296700,Satellite Feature,SF
McCool,20.469700000000000,213.743807849316000,-41.277873126292200,"Crater, craters",AA
Silberschlag E,3.367590000000000,12.729934758244000,5.202579781613120,Satellite Feature,SF
Sinas G,3.641420000000000,34.272007818496800,9.569832052884930,Satellite Feature,SF
Sniadecki Q,79.488500000000000,189.727606058683000,-22.933947646727000,Satellite Feature,SF
Sniadecki Y,34.252600000000000,190.793108515634000,-21.085367361730200,Satellite Feature,SF
Emden,114.639000000000000,183.487979421271000,62.762353245567500,"Crater, craters",AA
Silberschlag G,3.059760000000000,13.848479252236600,5.733097013276910,Satellite Feature,SF
Stadius D,3.509490000000000,344.651550573037000,10.289349380359200,Satellite Feature,SF
Silberschlag P,31.632400000000000,12.010719574437200,6.802691188734560,Satellite Feature,SF
Silberschlag S,34.877300000000000,12.283833139053900,7.686024620214870,Satellite Feature,SF
Simpelius A,57.540200000000000,16.101461753280000,-69.898261105619600,Satellite Feature,SF
Steno R,17.520000000000000,158.835463599894000,31.071227870286700,Satellite Feature,SF
Sömmering P,5.907890000000000,349.669847878859000,2.139342637111640,Satellite Feature,SF
Simpelius D,55.927700000000000,8.289761810271960,-71.559050610530300,Satellite Feature,SF
Simpelius B,50.164200000000000,10.096744613136500,-75.170352437006700,Satellite Feature,SF
Simpelius C,48.794100000000000,5.382494288234580,-72.640903089236500,Satellite Feature,SF
Simpelius E,42.955900000000000,10.600333031981100,-69.996687338919700,Satellite Feature,SF
Simpelius F,27.081400000000000,16.734201456534500,-68.687362433436000,Satellite Feature,SF
Simpelius G,22.318000000000000,22.762715894180200,-71.776480253557200,Satellite Feature,SF
Sosigenes C,3.307660000000000,18.965836219312100,7.215987067069070,Satellite Feature,SF
Stöfler H,22.864700000000000,1.618339890851670,-40.370846010594000,Satellite Feature,SF
Simpelius H,28.677700000000000,15.342935649505100,-67.942756898595900,Satellite Feature,SF
Simpelius J,17.539300000000000,8.114191932498690,-75.863408552060200,Satellite Feature,SF
South G,5.675060000000000,306.748480028136000,55.004402749793200,Satellite Feature,SF
Simpelius K,22.426300000000000,15.351942995307600,-74.706886808130300,Satellite Feature,SF
Simpelius L,16.050700000000000,6.528406875836800,-70.443106041327700,Satellite Feature,SF
Simpelius M,6.821830000000000,16.329978272264300,-70.522663618854200,Satellite Feature,SF
Simpelius N,9.381810000000000,24.086824677246300,-71.359843768210000,Satellite Feature,SF
Simpelius P,5.661660000000000,3.977964909080160,-75.291208298760100,Satellite Feature,SF
Sinas A,5.127460000000000,32.594876387918500,7.778564225875250,Satellite Feature,SF
Sinas E,8.655420000000000,30.996803582287400,9.648177476684860,Satellite Feature,SF
Stöfler L,17.288700000000000,7.840516925047330,-39.190959100104100,Satellite Feature,SF
Wurzelbauer L,7.304860000000000,342.109251926703000,-34.872938115974700,Satellite Feature,SF
Stöfler J,64.185100000000000,2.492211894631850,-42.110881790889700,Satellite Feature,SF
Stöfler K,18.492400000000000,4.144353148012510,-39.468144078103700,Satellite Feature,SF
Mandel'shtam N,25.278300000000000,161.563354884759000,3.247145210351920,Satellite Feature,SF
Sinas H,4.126270000000000,33.563069111413700,10.007868068241700,Satellite Feature,SF
Sinas J,4.313940000000000,33.702392780581800,10.311356368341700,Satellite Feature,SF
Ramon,17.234400000000000,211.922099484089000,-41.228011282994500,"Crater, craters",AA
L. Clark,15.301700000000000,212.302579353661000,-43.336895899166000,"Crater, craters",AA
Suess K,2.754230000000000,309.923404321336000,6.548665480497980,Satellite Feature,SF
Lenard,47.651600000000000,250.305996120339000,85.190679588469800,"Crater, craters",AA
